Submitter	bases	rel_bases
CNRS-university Rennes1	1.68615406014e+11	1.41712597801e-05
CIBIO-InBIO	1.68303936784e+11	1.41450823893e-05
NIH-phs000868	1.6829628335e+11	1.41444391575e-05
Department of Internal Medicine 5 - Hematology/Onc	1.6808921061e+11	1.41270357561e-05
Chongqing Medical University, Chongqing, China.	1.6807135734e+11	1.41255352803e-05
The University of Manchester	1.6799833995e+11	1.41193985433e-05
Technical Univeristy of Denmark	1.67867942e+11	1.41084392647e-05
University of Trieste	1.6742101916e+11	1.40708776929e-05
National Institutes of Health	1.67399339075e+11	1.4069055593e-05
HIROSHIMA	1.67330395125e+11	1.40632612077e-05
TLVMC	1.67292139732e+11	1.40600460382e-05
nenu	1.666753842e+11	1.40082109001e-05
utah-phs000715	1.6635835415e+11	1.39815661509e-05
UNIVERSITY OF COPENHAGEN, DEPARTMENT OF BIOLOGY	1.66322288351e+11	1.39785350056e-05
university konstanz	1.65886670129e+11	1.3941923529e-05
SCELSE	1.65846433543e+11	1.39385418504e-05
NBACC	1.65713333147e+11	1.3927355445e-05
Korea University	1.65559487081e+11	1.39144254724e-05
USDA_ARS_NADC	1.65464469e+11	1.39064396902e-05
CNRS - University Montpellier	1.65449347907e+11	1.39051688399e-05
CBMEG (UNICAMP)	1.64667778613e+11	1.38394819507e-05
CNAG	1.64611505876e+11	1.38347525158e-05
Systems Medicine in Infectious Diseases, Inflammat	1.64399411138e+11	1.38169270413e-05
University of Texas	1.64353008397e+11	1.3813027129e-05
WAGENINGEN UNIVERSITY	1.64352717155e+11	1.38130026516e-05
Instituto Ramon y Cajal de Investigacion Sanitaria	1.63992899205e+11	1.3782761799e-05
Wuhan University	1.63589372199e+11	1.37488474244e-05
JIC	1.63446079533e+11	1.3736804411e-05
Amedeo Avogadro University of Eastern Piedmont	1.63417327e+11	1.37343879082e-05
The Institute of Tropical Bioscience and Biotechno	1.63154162339e+11	1.37122702686e-05
The Peter MacCallum Centre	1.62916322797e+11	1.36922810753e-05
Children's Medical Research Institute	1.6256890532e+11	1.36630824188e-05
University of the Basque Country (UPV/EHU)	1.62274209727e+11	1.36383147662e-05
University of Delhi	1.61980762833e+11	1.36136520603e-05
FGCZ	1.61951543097e+11	1.36111962914e-05
Yale-NUS College	1.61897584331e+11	1.3606661334e-05
Institute of Vegetables and Flowers	1.613494137e+11	1.35605904049e-05
INSTITUTE OF ZOOLOGY, CHINESE ACADEMY OF SCIENCES	1.6128368642e+11	1.35550663642e-05
HMS-Reich	1.61215346228e+11	1.35493227217e-05
Jiangsu Academy of Agricultural Sciences	1.61132953239e+11	1.35423980137e-05
Desert Research Institute	1.60782216935e+11	1.35129204268e-05
AquaGen AS	1.60768487248e+11	1.35117665171e-05
Friedrich Miescher Institute for Biomedical Resear	1.60768190653e+11	1.35117415898e-05
Hong Kong University of Science and Technology	1.60388453956e+11	1.34798266687e-05
INRA UMR 1319	1.60378411028e+11	1.34789826121e-05
UNIVERSITY OF WESTERN ONTARIO	1.60174487578e+11	1.34618438924e-05
University of Connecitcut	1.60087642564e+11	1.34545450145e-05
IMB	1.59978661544e+11	1.34453857189e-05
British Columbia Centre for Disease Control	1.59821548335e+11	1.34321811598e-05
ommonwealth Science and Industrial Research Organi	1.59514871578e+11	1.34064065518e-05
Paul O'Gorman Leukaemia Research Centre	1.59507573212e+11	1.34057931616e-05
UNSW	1.5910570978e+11	1.33720186019e-05
Heidelberg University	1.58999537853e+11	1.33630953962e-05
UC DAVIS	1.58163050197e+11	1.32927929004e-05
ION	1.57841041343e+11	1.32657297083e-05
Comai Lab	1.57504762331e+11	1.32374671826e-05
Zhongshan Hospital, Fudan University	1.57395334246e+11	1.32282703135e-05
KIZ	1.56979841674e+11	1.31933502946e-05
Centre for Geogenetics, Natural History Museum of 	1.56783367522e+11	1.31768376501e-05
Universidad Andres Bello	1.56171573679e+11	1.31254195165e-05
Institute of Tropical Biosciences and Biotechnolog	1.56054711527e+11	1.31155978522e-05
Cambridge University	1.5569407586e+11	1.30852882746e-05
TheragenEtex	1.55447713e+11	1.30645827402e-05
UNESP - Univ Estadual Paulista, Institute of biosc	1.55352465624e+11	1.30565776869e-05
Laboratoire Ecologie Systematique et Evolution	1.553270436e+11	1.30544410963e-05
St. Jude Children's Research Hospital	1.55068487687e+11	1.30327107983e-05
UNIVERSITY OF GLASGOW	1.55057868137e+11	1.30318182796e-05
SHINSHU	1.55007432128e+11	1.30275793918e-05
UCI-Long	1.54855003619e+11	1.30147685577e-05
Université Laval	1.54796622965e+11	1.30098619633e-05
personalis	1.5464976015e+11	1.29975188971e-05
Institute of Bast Fiber Crops and Center of Southe	1.543722552e+11	1.29741960299e-05
CSIR-IHBT	1.543421913e+11	1.29716693133e-05
UCLA-phs000872	1.540662306e+11	1.29484762323e-05
BGI SHENZHEN	1.54003656054e+11	1.29432171628e-05
School of Biotechnology and Biomolecular Science, 	1.53297680749e+11	1.28838835604e-05
Qingdao Agricultural University	1.53001399667e+11	1.28589826556e-05
Gene Center Munich LMU	1.52892955598e+11	1.2849868488e-05
Weatherall Institute of Molecular Medicine	1.527842147e+11	1.28407293734e-05
university of toronto	1.5260025064e+11	1.2825268138e-05
Université Claude Bernard Lyon 1	1.5236007498e+11	1.2805082606e-05
Institute of Molecular and Cell Biology	1.52168263595e+11	1.27889618432e-05
University of Seville	1.52012633984e+11	1.27758819729e-05
ERATO	1.52005034825e+11	1.27752433026e-05
Harbin medical university	1.51691833e+11	1.27489202961e-05
Lan Zhou Unversity	1.51673945864e+11	1.27474169741e-05
National Research Council (CNR)	1.51324938474e+11	1.27180846935e-05
Texas A&M AgriLife Research at Dallas	1.51055140343e+11	1.26954095449e-05
ECU	1.51014352118e+11	1.26919815038e-05
University of Cologne, Germany	1.50993219699e+11	1.26902054324e-05
School of Biological & Chemical Sciences, Queen Ma	1.50942848606e+11	1.26859720005e-05
Indiana University Bloomington	1.50738461775e+11	1.2668794336e-05
Howard Hughes Medical Inst	1.504986012e+11	1.26486352853e-05
ST. LAURENT INSTITUTE	1.50461067764e+11	1.26454807925e-05
ISEM	1.5042897825e+11	1.26427838335e-05
Institute of Animal Science Chinese Academy of Agr	1.50199897243e+11	1.26235307502e-05
Broad Institute/MIT	1.50112275039e+11	1.26161665535e-05
University of Padova	1.49995258999e+11	1.26063319557e-05
OD-phs001010	1.4967566825e+11	1.25794719929e-05
Department of Genetics, University of Granada	1.49297515977e+11	1.25476902345e-05
University of California at San Francisco	1.49251257224e+11	1.25438024237e-05
Universiti Kebangsaan Malaysia	1.49238310439e+11	1.25427143128e-05
Second Military Medical University	1.49080376212e+11	1.25294407513e-05
Centre for Molecular Biology of Heidelberg Univers	1.49037679109e+11	1.25258522789e-05
EMBL - EBI	1.48890415002e+11	1.25134754863e-05
Centre for Research in Agrigenomics	1.48880596991e+11	1.25126503328e-05
GOTHENBURG UNIVERISITY	1.48804455021e+11	1.25062509909e-05
Russia, Moscow, MSU FBB	1.48554600704e+11	1.24852520174e-05
CENTER FOR HUMAN GENETIC RESEARCH, MASSACHUSETTS G	1.48329755596e+11	1.24663549397e-05
Department of Cell and Molecular Biology (CMB), Ka	1.48299401023e+11	1.24638037936e-05
HELICOS	1.48216897172e+11	1.24568697682e-05
MEIJI	1.48108570023e+11	1.24477654271e-05
TECHNION-ISRAEL INSTITUTE OF TECHNOLOGY	1.48101899392e+11	1.24472047948e-05
Johns Hopkins Institute of Genetic Medicine	1.480571338e+11	1.24434424764e-05
UCD - TCD Ireland	1.4738086968e+11	1.23866059468e-05
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL	1.47107314186e+11	1.2363615011e-05
Ludwig Center for Cancer Research, University of L	1.4666764875e+11	1.23266633869e-05
University of California Irvine	1.46652421835e+11	1.23253836428e-05
Shanghai Jiaotong University	1.4664988448e+11	1.23251703911e-05
Bermuda Institute of Ocean Sciences	1.46640556709e+11	1.23243864398e-05
MRC-University of Glasgow Centre for Virus Researc	1.464614628e+11	1.23093345156e-05
University of Munich	1.46242216079e+11	1.22909079536e-05
University Medical Center Groningen	1.46136109531e+11	1.22819902426e-05
Environment and Climate Change Canada	1.45990616595e+11	1.22697623078e-05
Institute for Biology 3, University of Freiburg	1.45742304967e+11	1.22488929895e-05
University of Washington - Genome Sciences	1.45628564495e+11	1.22393336863e-05
Cardiff University	1.45545193056e+11	1.22323267446e-05
Murdoch University	1.45358715484e+11	1.22166542614e-05
UNIVERSITY OF SYDNEY	1.4497176333e+11	1.21841329182e-05
WUR-PBR	1.4480523603e+11	1.2170137153e-05
Carnegie Mellon University	1.4478091937e+11	1.21680934625e-05
Drexel University	1.44779507245e+11	1.21679747806e-05
PNUH	1.4473507698e+11	1.21642406448e-05
Data2Bio, LLC	1.44598878868e+11	1.21527938923e-05
UNC-CH	1.443288464e+11	1.21300990488e-05
THE GARVAN INSTITUTE OF MEDICAL RESEARCH	1.44143249486e+11	1.21145005804e-05
Marine Science Institute, University of the Philip	1.43955674282e+11	1.20987358468e-05
CNRS Universite Grenoble - Alpes	1.43705984234e+11	1.20777506794e-05
UNCC	1.43601755597e+11	1.20689907972e-05
THE UNIVERSITY OF NEW SOUTH WALES	1.43546473377e+11	1.20643446102e-05
Shandong Normal University	1.4351304257e+11	1.20615349224e-05
Texas State University	1.43416370424e+11	1.20534101245e-05
Jilin Agricultural University	1.43195474545e+11	1.20348449592e-05
Fritz Lipmann Institute, Institute for Ageing Rese	1.43068925728e+11	1.20242091804e-05
ZOOLOGICAL INSTITUTE KIEL	1.43002793915e+11	1.20186511408e-05
NCGM	1.42934634169e+11	1.20129226639e-05
HKU	1.42861350793e+11	1.20067635721e-05
Chalmers University of Technology	1.42635327748e+11	1.19877674948e-05
Concordia University	1.4225200416e+11	1.19555511139e-05
Department of Biology, Hollins University	1.421301904e+11	1.19453132924e-05
Department of Genetics	1.4211005236e+11	1.19436207934e-05
GenoSplice Technology	1.42067655576e+11	1.19400575612e-05
Van Andel Institute	1.4203892036e+11	1.19376425138e-05
Yunnan Academy of Tobacco Agricultural Science	1.419140808e+11	1.19271503892e-05
Wageningen University & Research	1.41782094514e+11	1.19160576191e-05
Wuhan Academy of Agriculture  Science & Technology	1.41768054705e+11	1.19148776452e-05
Yellow Sea Fisheries Research Institute, Chinese A	1.41759312079e+11	1.19141428723e-05
gambierdiscus excentricus	1.41414026163e+11	1.18851233626e-05
Jiangsu University	1.41328731869e+11	1.18779548148e-05
Institut Gustave Roussy	1.41294999188e+11	1.1875119756e-05
IFREMER	1.41111724088e+11	1.18597164242e-05
HZI - HELMHOLTZ CENTRE FOR INFECTION RESEARCH, BRA	1.40943646724e+11	1.1845590384e-05
Systems Biology - Harvard Medical School	1.40564931554e+11	1.1813761317e-05
University of Northern British Columbia	1.404806303e+11	1.18066762292e-05
Korea Research Institute of Bioscience and Biotech	1.40467084948e+11	1.18055378118e-05
Naseer	1.40438980556e+11	1.18031757819e-05
Naval Medical Research Center - Frederick	1.40373306628e+11	1.17976562252e-05
Seattle Childrens Research Institute	1.4020234415e+11	1.1783287706e-05
VETMEDUNI	1.4012548402e+11	1.17768280064e-05
Institute for Plant Breeding	1.39881034849e+11	1.17562833078e-05
Lahore University of Management Sciences	1.39819467174e+11	1.17511088606e-05
Chungnam National University	1.39792946672e+11	1.17488799484e-05
The University of Western Australia	1.39702922711e+11	1.17413138964e-05
University of Amsterdam	1.39527418275e+11	1.1726563649e-05
University of Bologna	1.39522672552e+11	1.17261647953e-05
NINDS	1.39504518254e+11	1.17246390197e-05
UT_ENG	1.39428531782e+11	1.17182527466e-05
HOKUDAI	1.38824123236e+11	1.16674553093e-05
Colorado School of Mines	1.38809617572e+11	1.16662361826e-05
KIAE-LGA	1.38622303275e+11	1.1650493377e-05
City University of Hong Kong	1.38568592902e+11	1.16459792957e-05
HARVARD SCHOOL OF PUBLIC HEALTH	1.38406386812e+11	1.16323467061e-05
UT_IMS	1.38259388116e+11	1.16199922199e-05
Alacris Theranostics GmbH	1.3817484945e+11	1.16128871787e-05
University of Tromsø	1.38142849055e+11	1.16101977097e-05
Shanghai Jiao Tong University	1.37944233767e+11	1.15935051137e-05
Universite de Montpellier	1.37934707892e+11	1.15927045128e-05
University of Stirling	1.37733731938e+11	1.1575813515e-05
LABORATORY OF GENETICS - GAGE THE SALK INSTITUTE F	1.37603647383e+11	1.15648805756e-05
454MSC	1.37427384971e+11	1.15500666242e-05
HOKU_FS	1.37259228693e+11	1.15359339518e-05
Ecole Polytechnique F*d*rale de Lausanne	1.37235884938e+11	1.15339720289e-05
Animal Breeding and Genomics Centre	1.368657346e+11	1.15028627921e-05
Science for Life Laboratories	1.36797711386e+11	1.149714579e-05
University of Nebraska	1.36599763781e+11	1.14805093093e-05
ARO-Volcani Center	1.36421212314e+11	1.14655029746e-05
UNIVERSITY OF CAPE TOWN	1.3635986157e+11	1.14603467593e-05
NENU	1.3594992802e+11	1.14258939477e-05
Umea University	1.3589965098e+11	1.14216684204e-05
Walter and Eliza Hall Institute	1.35850940546e+11	1.14175745583e-05
Cardiff University, School of Biosciences	1.35798427434e+11	1.14131611007e-05
Georg-August-University Goettingen, Genomic and Ap	1.35739321265e+11	1.14081935304e-05
HUAZHONG AGRICULTURAL UNIVERSITY	1.35707805174e+11	1.14055447647e-05
Australian Institute of Marine Science	1.35369914782e+11	1.13771468108e-05
Glasgow Caledonian University	1.35367128191e+11	1.13769126121e-05
Danmarks Tekniske Universitet	1.35328741309e+11	1.13736863917e-05
Signapore Imunology Network	1.35254449384e+11	1.13674425365e-05
University of Eastern Finland	1.35226138212e+11	1.13650631278e-05
Eye & ENT Hospital of Fudan University	1.3491318708e+11	1.13387611907e-05
National Academy of Agricultural Science	1.34827293495e+11	1.13315422756e-05
Chung Yuan Christian University	1.34478036583e+11	1.1302189024e-05
INSTITUTE OF MICROBIOLOGY, DEPARTMENT OF BIOLOGY, 	1.344221647e+11	1.12974932789e-05
Houston Methodist Hospital	1.34306763187e+11	1.12877943738e-05
Southwest University for Nationalities	1.3420272556e+11	1.12790505451e-05
DuPont	1.3406127373e+11	1.12671622445e-05
peking university	1.34048599658e+11	1.12660970538e-05
Lady Davis Institute	1.340134926e+11	1.12631464857e-05
Whitney Laboratory for Marine Bioscience	1.33996227e+11	1.12616954006e-05
Institute of Botany, Chinese Academy of Sciences	1.33323288436e+11	1.12051383668e-05
Cornell Lab of Ornithology	1.33298715148e+11	1.1203073108e-05
The Ohio State University Wexner Medical Center	1.332082254e+11	1.1195467909e-05
China Agricultura University	1.330688688e+11	1.11837557017e-05
Penn State Universit	1.33017946858e+11	1.11794759738e-05
NBRI	1.33009819591e+11	1.11787929187e-05
Bangor University	1.32959420845e+11	1.11745571626e-05
United States Department of Agriculture	1.32851650587e+11	1.11654996254e-05
Zhengzhou Tobacco Research Institute of CNTC	1.32820143992e+11	1.11628516577e-05
MUGQIC	1.323041418e+11	1.11194843209e-05
University LAVAL	1.3220813304e+11	1.11114152772e-05
Monterey Bay Aquarium Research Institute	1.32158871977e+11	1.11072751376e-05
University of Santigo of Chile	1.321259072e+11	1.11045046172e-05
Beijing Institute of Radiation Medicine	1.31950177845e+11	1.10897354665e-05
University of Mons	1.31838432219e+11	1.108034382e-05
Target Sciences group, Glaxo Smithkline	1.3178753175e+11	1.10760658967e-05
BCM-phs000735	1.3177754714e+11	1.10752267414e-05
Wuhan Botanical Garden, Chinese Academy of Science	1.3173648805e+11	1.10717759356e-05
BIODIVERSITY AND CLIMATE RESEARCH CENTRE	1.31651917927e+11	1.10646682506e-05
Cancer Research UK Cambridge Institute University 	1.31571450751e+11	1.10579053973e-05
Agricultural Research Council	1.3132190816e+11	1.10369326229e-05
NIH-NICHD-DK	1.3131756075e+11	1.10365672454e-05
PS_SNU	1.31036052458e+11	1.10129079177e-05
National University of Singapore and Genome Instit	1.30807578012e+11	1.09937058127e-05
NIH Clinical Center	1.30448077584e+11	1.09634916462e-05
University of Oklahoma HSC	1.30393144458e+11	1.09588747988e-05
THE SAINSBURY LABORATORY	1.30367478932e+11	1.0956717743e-05
University of Marburg	1.30246954371e+11	1.0946588272e-05
MPICE	1.30234399489e+11	1.09455330986e-05
Vanderbilt.University	1.30208206212e+11	1.09433316881e-05
International Agency for Research on Cancer	1.2992363085e+11	1.09194145889e-05
ETH Z*rich	1.29769564978e+11	1.09064661428e-05
CDC	1.29745551823e+11	1.09044479604e-05
AZ	1.29550044629e+11	1.08880165838e-05
Institute of Evolution	1.29527769844e+11	1.08861445024e-05
Rothamsted Research	1.29392729354e+11	1.0874795042e-05
Centre of excellence in Biological Interactions	1.289760234e+11	1.08397730445e-05
Leibniz Institute for Age Research - Fritz Lipmann	1.28927348096e+11	1.0835682135e-05
Alfred-Wegener-Institut Helmholtz-Zentrum for Pola	1.2891809155e+11	1.08349041698e-05
University of Notre Dame, IN, USA	1.28869115062e+11	1.08307879472e-05
Centre of Biotechnology, Siksha O Anusandhan Unive	1.287771777e+11	1.08230610837e-05
Listonlab	1.28719100401e+11	1.08181799846e-05
College of Biology and Environmental Sciences, Jis	1.28699730136e+11	1.08165520133e-05
Lisbon University, Science Faculty	1.2852420488e+11	1.0801800016e-05
ERASMUSMC	1.28509358224e+11	1.08005522308e-05
THE ROSLIN INSTITUTE	1.28245762441e+11	1.07783983576e-05
The Roslin Institute	1.28081454052e+11	1.07645890805e-05
OPARC	1.275752384e+11	1.07220442521e-05
School of BioSciences, University of Melbourne	1.274797846e+11	1.071402185e-05
Max Planck Institute for the Science of Human Hist	1.27433253776e+11	1.0710111173e-05
WCMC-MR	1.27343247626e+11	1.07025466178e-05
The James Hutton Institute	1.2710680118e+11	1.06826745072e-05
New Mexico State University	1.2676915981e+11	1.06542974823e-05
University of Nebraska - Lincoln	1.26696406529e+11	1.06481829423e-05
Universite Lyon 1	1.26550941301e+11	1.06359573362e-05
UC BERKELEY	1.26547922155e+11	1.06357035925e-05
Oil Crops Research Institute	1.26503859382e+11	1.06320003425e-05
Carleton University	1.264340771e+11	1.06261354997e-05
University of Crete	1.26427381134e+11	1.06255727381e-05
Kings College London	1.26403274928e+11	1.06235467352e-05
Tulane Cancer Center	1.26390097346e+11	1.0622439227e-05
Institute of Environmental Sicences, Jagiellonian 	1.26266407649e+11	1.06120437426e-05
PHAC	1.25840435016e+11	1.05762429283e-05
Council for Agricultural Research and Economics	1.25747197055e+11	1.0568406756e-05
Guangdong Academy of Agricultural Sciences	1.25727085497e+11	1.05667164827e-05
IBIS, University Laval	1.2568331e+11	1.05630373768e-05
Department of Biosciences and Nutrition, Karolinsk	1.2523846068e+11	1.05256500738e-05
Biopic	1.25226001602e+11	1.05246029522e-05
OSAKA_PREF	1.25215169723e+11	1.05236925884e-05
Istanbul Bilgi University	1.25110972096e+11	1.05149353124e-05
INRS Institut Armand-Frappier	1.25051367778e+11	1.05099258753e-05
Central Research Institute for Jute and Allied Fib	1.24955322275e+11	1.05018537435e-05
UB	1.24813448365e+11	1.04899299693e-05
Duke-phs000777	1.24505849765e+11	1.04640778851e-05
University of Haifa	1.24473929151e+11	1.04613951213e-05
Tulane	1.23813673253e+11	1.04059040006e-05
F. Hoffmann - La Roche AG	1.23786781942e+11	1.04036439238e-05
Beth Israel Deaconess Medical Center	1.23743076598e+11	1.03999707139e-05
DHG-EUSC	1.23453672452e+11	1.03756477803e-05
Kunming Institute of Zoology, the Chinese Academy 	1.2325637648e+11	1.0359066066e-05
Zoologisches Forschungsmuseum Alexander Koenig	1.23122063084e+11	1.03477777142e-05
University of Bergen	1.23064628849e+11	1.03429506614e-05
iRepertoire Inc	1.22942433076e+11	1.03326807337e-05
EAWAG	1.22911314577e+11	1.03300653835e-05
Poulos Genetics Study	1.225264722e+11	1.02977213561e-05
kiz	1.22343806992e+11	1.02823692826e-05
Swedish Medical Center	1.222088787e+11	1.02710292519e-05
University of Zurich, Institute of Parasitology	1.2219328039e+11	1.0269718294e-05
Centre National de la Recherche Scientifique	1.22008580316e+11	1.02541952004e-05
CEES	1.21927721401e+11	1.02473994234e-05
Michigan State U. Dept. of Plant Biology	1.21887716457e+11	1.02440372131e-05
RIKEN_IMS	1.21594202727e+11	1.021936889e-05
Gov of Canada	1.21311576839e+11	1.01956156342e-05
NCI-phs001038	1.212188339e+11	1.0187821066e-05
AU-DJF	1.20966022881e+11	1.01665735969e-05
ERDC-USACE	1.20799007772e+11	1.01525368339e-05
MRC National Institute for Medical Research	1.20780775017e+11	1.01510044644e-05
UNIVERSITY OF DUISBURG-ESSEN	1.2077500256e+11	1.0150519319e-05
CIGENE	1.20748557343e+11	1.01482967342e-05
Vaccine Research Center, NIAID, NIH	1.20646636548e+11	1.01397308143e-05
National University of Ireland, Galway	1.20234296295e+11	1.01050757315e-05
KU	1.20153562608e+11	1.00982904794e-05
Shanxi Agricultural University	1.20142188287e+11	1.0097334526e-05
Geisel School of Medicine at Dartmouth	1.19972284613e+11	1.00830549939e-05
Genopole Institut Pasteur	1.19879561213e+11	1.00752620679e-05
Kennedy Institute of Rheumatology	1.191951376e+11	1.00177397747e-05
Wayne State University	1.19143551086e+11	1.00134041929e-05
Ce-M-M-, Research Center for Molecular Medicine of	1.18981147095e+11	9.99975497066e-06
The Ohio State university	1.18979457e+11	9.99961292684e-06
The Aga Khan University	1.1873997936e+11	9.97948605986e-06
Shuguang Hospital affiliated to Shanghai Universit	1.186226169e+11	9.96962234724e-06
Stanford_phs000656	1.18533472066e+11	9.9621301813e-06
MAX PLANK INSTITUTE FOR MOLECULAR BIOMEDICINE	1.184767884e+11	9.95736621e-06
nstitute of Biomembranes and Bioenergetics, CNR	1.18385216898e+11	9.94967009507e-06
Universidade de São Paulo	1.18201929538e+11	9.93426573283e-06
Huntsman Cancer Institute	1.17961882277e+11	9.91409099213e-06
National Center for Toxicological Research - FDA	1.17951837745e+11	9.91324680075e-06
RIKEN_CGM	1.17709713975e+11	9.89289754012e-06
Institute of Genetics and Animal Breeding	1.176848122e+11	9.89080467369e-06
Biozentrum, University of Basel	1.17626727973e+11	9.88592299241e-06
UMN-phs001223	1.17525178498e+11	9.87738828005e-06
University of Idaho	1.17359418101e+11	9.86345696913e-06
Comav upv	1.1714914752e+11	9.84578480561e-06
Institute of Zoology, Chinese Academy of Science	1.17055839801e+11	9.83794277055e-06
National Center for Toxicological Research	1.17045899243e+11	9.83710731765e-06
Inner Mongolia University	1.17029127095e+11	9.83569770466e-06
RIPCM	1.17024733661e+11	9.83532845907e-06
Tibet Agricultural and Animal Husbandry College	1.16801163012e+11	9.81653849307e-06
Hainan University	1.16745752041e+11	9.81188148525e-06
BGI-SHENZHEN	1.1670755193e+11	9.80867096191e-06
Seoul National University CALS	1.16583915884e+11	9.79827998657e-06
TOKYO_MEDEN	1.16549876029e+11	9.7954191114e-06
GENE CENTER MUNICH, LMU MUNICH, MUNICH, GERMANY	1.1650315065e+11	9.79149208302e-06
MPI MOLGEN	1.16421901114e+11	9.78466347638e-06
University of New Mexico	1.16333308973e+11	9.77721776146e-06
Portland State University	1.16322294185e+11	9.77629202504e-06
VETAGROSUP	1.16155026421e+11	9.76223402766e-06
School of Agriculture, Yunnan University	1.16088598491e+11	9.75665110095e-06
Fudan univ	1.15848831534e+11	9.73649991836e-06
Gymnocypris dobula	1.15549854618e+11	9.7113724425e-06
UNIMIB	1.1551428296e+11	9.70838282715e-06
EUROPEAN MOLECULAR BIOLOGY LABORATORY - EUROPEAN B	1.15487584092e+11	9.70613892427e-06
Universidade Federal de Minas Gerais	1.15476515477e+11	9.70520866397e-06
Rutgers, The State University of New Jersey	1.15387501032e+11	9.69772745656e-06
CNRS - CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQU	1.15357762072e+11	9.69522804955e-06
EvoHull, University of Hull	1.15261288078e+11	9.68711990533e-06
Central China Normal University	1.15024316012e+11	9.66720361898e-06
Australian Museum	1.14997733016e+11	9.66496945456e-06
USDA, ARS	1.14678772448e+11	9.63816245527e-06
Center for Genome Sciences & Systems Biology	1.14567185558e+11	9.62878414967e-06
DUKE UNIVERSITY	1.14406254674e+11	9.61525873454e-06
Universidade Federal do Rio de Janeiro	1.14272827499e+11	9.60404486504e-06
Peter Doherty Institute for Infection and Immunity	1.14134596955e+11	9.59242729702e-06
Menzies School of Health Research	1.14092164484e+11	9.58886106554e-06
Heinrich-Heine University Duesseldorf	1.13966031209e+11	9.57826021091e-06
MRC LABORATORY OF MOLECULAR BIOLOGY, CAMBRIDGE	1.13694337239e+11	9.55542572668e-06
EUROPEAN RESEARCH INSTITUTE FOR THE BIOLOGY OF AGE	1.13650794692e+11	9.551766199e-06
Bose Institute, Kolkata	1.13646570553e+11	9.55141118179e-06
PICB	1.13621700128e+11	9.54932095017e-06
College of environment and Ecology, Xiamen Univers	1.136023375e+11	9.54769362063e-06
Universidad de Concepcion	1.13580137631e+11	9.54582783554e-06
Luxembourg Institute of Health	1.135504056e+11	9.54332901087e-06
James Hutton Institute	1.13503562604e+11	9.53939209739e-06
Central Rice Research Institute, Cuttack, Odisha, 	1.132734604e+11	9.52005318771e-06
National Institute of Neurological Disorders and S	1.130535768e+11	9.50157309926e-06
Garvan Institute of Medical Research	1.129901059e+11	9.49623869575e-06
Beijing Institutes of Life Science, Chinese Academ	1.12943565824e+11	9.49232724114e-06
CAFS	1.12805226646e+11	9.48070054299e-06
Institut Curie, Paris, France	1.1278027025e+11	9.47860308595e-06
Integrated Cancer Genomics Division Translational 	1.12744983e+11	9.47563737363e-06
Department of Biochemistry, University of Oxford	1.12728245657e+11	9.47423068583e-06
NCMLS	1.12454952498e+11	9.45126179796e-06
Strand Life Sciences	1.12175912135e+11	9.42780988709e-06
Institute of Genomics and Integrativie Biology, De	1.12164272836e+11	9.42683166373e-06
Zhongkai University of Agriculture and Engineering	1.11950287424e+11	9.40884728772e-06
National Marine Biodiversity Institute of Korea	1.1185100469e+11	9.40050308331e-06
BIHP, INSTITUT PASTEUR	1.11606300719e+11	9.37993697002e-06
Einstein College of Medicine	1.11587291906e+11	9.37833937681e-06
Shandong Agricultural University	1.11448395001e+11	9.36666580457e-06
Georgia Institute of technology	1.11366987052e+11	9.35982388413e-06
Institute of Oceanology, Chinese Adademy of Scienc	1.11296123884e+11	9.35386819842e-06
Korean Research Institute of Bioscience and Biotec	1.1129091929e+11	9.353430779e-06
department of Botany, University of British Columb	1.11240346279e+11	9.3491803769e-06
College of Forestry, Henan Agricultural Universit	1.111471805e+11	9.34135027117e-06
Central rice Research institute	1.110932988e+11	9.33682179073e-06
NIPGR	1.1106845264e+11	9.33473359845e-06
Brigham and Women's Hospital and Harvard Medical S	1.1102234505e+11	9.33085849207e-06
ETH Zürich / EAWAG	1.10877845928e+11	9.31871408223e-06
Zhengzhou Normal University	1.108366458e+11	9.31525142286e-06
Michael Bassik Lab, Stanford University	1.10745576934e+11	9.3075975519e-06
Vetmeduni Vienna	1.10738482492e+11	9.30700130045e-06
University College Dublin	1.10432958028e+11	9.28132353677e-06
Public Health London	1.10048616493e+11	9.24902160265e-06
China Agriculture University	1.09846853596e+11	9.23206446632e-06
PGP	1.0942400744e+11	9.19652641636e-06
dfci	1.0927830441e+11	9.18428082423e-06
Yuan	1.08954141628e+11	9.15703660554e-06
University of Michigan, Ann Arbor	1.08937725138e+11	9.15565688378e-06
ISB-USA	1.08927785658e+11	9.15482152149e-06
Institute of Molecular and Cell Biology, Biopolis,	1.08861402142e+11	9.14924232755e-06
Tianjin Institute of Agricultural Quality Standard	1.08708417119e+11	9.13638472127e-06
Huntsman Cancer Institute, University of Utah	1.08568528172e+11	9.12462777299e-06
Universiti Kebngsaan Malaysia	1.08461555841e+11	9.1156372974e-06
Wageningen UR	1.08399908395e+11	9.11045614585e-06
Robert Koch Institute	1.08189887015e+11	9.09280492639e-06
