	chr9	2646588	1	1.0	46
	chr9	7412508	1	1.0	46
	chr9	18627322	0	1.0	46
	chr9	25290196	0	1.0	46
	chr9	27730238	0	1.0	46
	chr9	29852570	0	1.0	46
	chr9	31731179	1	1.0	46
	chr9	35521319	1	1.0	46
	chr9	35708205	1	1.0	46
	chr9	38540534	0	1.0	46
	chr9	69939545	1	1.0	46
	chr9	72204795	0	1.0	46
	chr9	75057485	0	1.0	46
	chr9	78959282	1	1.0	46
	chr9	99216374	1	1.0	46
	chr9	100481147	1	1.0	46
	chr9	104890179	1	1.0	46
	chr9	108102709	0	1.0	46
	chr9	108598876	0	1.0	46
	chr9	109223116	1	1.0	46
	chr9	111222034	1	1.0	46
	chr9	111842242	1	1.0	46
	chr9	112408817	1	1.0	46
	chr9	113164435	1	1.0	46
	chr9	114619562	1	1.0	45
	chr9	116198433	1	1.0	46
	chr9	116294997	0	1.0	46
	chr9	116591198	0	1.0	46
	chr9	120863299	0	1.0	46
	chr9	123170198	0	1.0	46
	chr9	125202776	1	1.0	46
	chr9	132278958	1	1.0	46
	chr9	132985935	0	1.0	46
	chr9	133864449	1	1.0	46
	chr9	136018020	1	1.0	36
