	chr14	29046318	1	1.0	46
	chr14	29271219	1	1.0	42
	chr14	34279669	1	1.0	46
	chr14	44818273	0	1.0	46
	chr14	45610611	1	1.0	46
	chr14	48684220	0	1.0	46
	chr14	49532537	1	1.0	46
	chr14	49772513	0	1.0	39
	chr14	50484533	1	1.0	46
	chr14	50564222	1	1.0	46
	chr14	51480530	1	1.0	46
	chr14	52858035	0	1.0	45
	chr14	61890723	0	1.0	46
	chr14	68571418	0	1.0	46
	chr14	70954763	0	1.0	46
	chr14	71704402	1	1.0	46
	chr14	73765261	0	1.0	46
	chr14	76264493	1	1.0	46
	chr14	76817500	1	1.0	46
	chr14	88649253	0	1.0	46
	chr14	89809982	0	1.0	46
	chr14	91197488	1	1.0	46
	chr14	91768240	0	1.0	47
	chr14	94612250	0	1.0	46
	chr14	96661674	0	1.0	46
	chr14	97530658	0	1.0	46
	chr14	98658161	0	1.0	46
	chr14	99249226	1	1.0	46
	chr14	104132453	1	1.0	46
	chr14	105535353	0	1.0	46
