	chr10	3936206	0	1.0	46
	chr10	7966469	0	1.0	46
	chr10	8976826	1	1.0	46
	chr10	10206319	1	1.0	40
	chr10	11958237	1	1.0	39
	chr10	14572365	1	1.0	46
	chr10	15162252	1	1.0	46
	chr10	20105272	1	1.0	46
	chr10	21195497	0	1.0	46
	chr10	27243177	0	1.0	46
	chr10	28872010	1	1.0	46
	chr10	31549760	1	1.0	46
	chr10	33402737	0	1.0	46
	chr10	43730575	1	1.0	46
	chr10	44191347	1	1.0	46
	chr10	45990932	0	1.0	39
	chr10	45991817	0	1.0	46
	chr10	47701843	1	1.0	46
	chr10	49071168	1	1.0	46
	chr10	49319089	1	1.0	46
	chr10	52288692	1	1.0	46
	chr10	52717066	0	1.0	46
	chr10	52887649	1	1.0	46
	chr10	53324562	1	1.0	46
	chr10	54354002	0	1.0	46
	chr10	57521195	1	1.0	46
	chr10	64733671	0	1.0	46
	chr10	64940746	1	1.0	46
	chr10	71343505	0	1.0	46
	chr10	73586469	0	1.0	46
	chr10	76647539	1	1.0	46
	chr10	77609951	1	1.0	46
	chr10	77925587	1	1.0	46
	chr10	78743046	1	1.0	46
	chr10	83505609	0	1.0	46
	chr10	84967551	1	1.0	46
	chr10	85578619	0	1.0	46
	chr10	89262723	1	1.0	46
	chr10	91416132	0	1.0	46
	chr10	92977136	0	1.0	46
	chr10	94010485	0	1.0	46
	chr10	95394495	1	1.0	46
	chr10	96586102	1	1.0	46
	chr10	97834978	1	1.0	46
	chr10	99228188	0	1.0	46
	chr10	100342549	1	1.0	46
	chr10	100366110	0	1.0	46
	chr10	115302837	0	1.0	46
	chr10	116188324	0	1.0	46
	chr10	121217375	1	1.0	46
	chr10	129153049	0	1.0	46
