	chr20	964534	1	1.0	46
	chr20	2321095	0	1.0	46
	chr20	2653586	1	1.0	46
	chr20	9149969	1	1.0	46
	chr20	9196359	1	1.0	46
	chr20	11695817	0	1.0	46
	chr20	12639674	0	1.0	46
	chr20	13246601	1	1.0	45
	chr20	15618348	0	1.0	46
	chr20	19442627	1	1.0	46
	chr20	21661717	0	1.0	46
	chr20	31068512	0	1.0	40
	chr20	31912116	0	1.0	46
	chr20	32585253	0	1.0	46
	chr20	33724750	1	1.0	46
	chr20	35838328	0	1.0	46
	chr20	40199823	1	1.0	46
	chr20	41842101	1	1.0	46
	chr20	43230532	1	1.0	46
	chr20	49367730	0	1.0	46
	chr20	54644083	1	1.0	46
	chr20	57368238	1	1.0	46
	chr20	57779802	1	1.0	46
	chr20	62739842	0	1.0	42
