	chr2	1042940	0	1.0	46
	chr2	5853988	0	1.0	46
	chr2	6806157	1	1.0	46
	chr2	9146310	0	1.0	46
	chr2	12699080	1	1.0	46
	chr2	33835995	1	1.0	46
	chr2	36418186	0	1.0	46
	chr2	42223720	1	1.0	46
	chr2	44170625	1	1.0	46
	chr2	55727629	1	1.0	46
	chr2	57359877	1	1.0	46
	chr2	63031781	0	1.0	46
	chr2	83941852	0	1.0	46
	chr2	86235202	0	1.0	46
	chr2	94995064	1	1.0	46
	chr2	99810292	0	1.0	46
	chr2	100661142	0	1.0	46
	chr2	100941080	0	1.0	46
	chr2	106672944	0	1.0	46
	chr2	106812023	1	1.0	46
	chr2	108982330	1	1.0	46
	chr2	111637296	0	1.0	46
	chr2	122683408	1	1.0	46
	chr2	151417856	0	1.0	46
	chr2	161512249	1	1.0	46
	chr2	165955522	1	1.0	44
	chr2	169942176	0	1.0	43
	chr2	175365047	0	1.0	46
	chr2	175878510	0	1.0	46
	chr2	181458440	0	1.0	46
	chr2	184501612	0	1.0	46
	chr2	187270286	0	1.0	46
	chr2	195301791	1	1.0	46
	chr2	214310360	0	1.0	41
	chr2	219462445	0	1.0	46
	chr2	221198491	1	1.0	46
	chr2	226184848	1	1.0	46
	chr2	227385162	0	1.0	46
	chr2	228018158	1	1.0	46
	chr2	228025413	0	1.0	46
	chr2	232655499	0	1.0	46
	chr2	241564437	1	1.0	46
