	chr4	1458418	0	1.0	46
	chr4	3673983	1	1.0	46
	chr4	6052331	0	1.0	46
	chr4	13645594	1	1.0	46
	chr4	17375051	1	1.0	46
	chr4	19552449	1	1.0	46
	chr4	20884148	1	1.0	46
	chr4	24237678	0	1.0	46
	chr4	30730919	1	1.0	46
	chr4	38426894	0	1.0	46
	chr4	44053975	0	1.0	46
	chr4	53905875	1	1.0	46
	chr4	54111404	0	1.0	46
	chr4	56697831	1	1.0	46
	chr4	58167500	0	1.0	46
	chr4	61280673	0	1.0	46
	chr4	72473865	0	1.0	46
	chr4	76283530	1	1.0	46
	chr4	80847799	0	1.0	46
	chr4	84597871	1	1.0	46
	chr4	87698656	0	1.0	46
	chr4	96312363	1	1.0	46
	chr4	102616844	1	1.0	46
	chr4	110198791	1	1.0	46
	chr4	129546127	1	1.0	39
	chr4	133623264	1	1.0	46
	chr4	133897865	0	1.0	46
	chr4	135742858	0	1.0	46
	chr4	136211825	0	1.0	46
	chr4	138350126	1	1.0	46
	chr4	138623942	1	1.0	46
	chr4	138913633	1	1.0	44
	chr4	143396419	1	1.0	46
	chr4	150074372	1	1.0	46
	chr4	151639481	0	1.0	46
	chr4	151910151	0	1.0	46
	chr4	158302616	0	1.0	46
	chr4	159651664	0	1.0	46
	chr4	163536229	0	1.0	46
	chr4	167583551	1	1.0	46
	chr4	169670608	1	1.0	46
	chr4	170038817	0	1.0	46
	chr4	172159782	0	1.0	46
	chr4	175871656	1	1.0	46
	chr4	178642375	0	1.0	46
	chr4	182067389	0	1.0	46
	chr4	186019170	1	1.0	38
	chr4	186509712	0	1.0	46
	chr4	187354898	0	1.0	46
	chr4	187643893	1	1.0	46
	chr4	189823972	1	1.0	46
