	chr7	2480501	0	1.0	46
	chr7	4267694	0	1.0	46
	chr7	4561211	1	1.0	46
	chr7	8167674	0	1.0	46
	chr7	10149045	1	1.0	46
	chr7	18459059	0	1.0	46
	chr7	19982958	1	1.0	46
	chr7	21286461	0	1.0	46
	chr7	21375795	1	1.0	46
	chr7	26714649	1	1.0	46
	chr7	33912864	1	1.0	46
	chr7	40162459	0	1.0	46
	chr7	42569759	1	1.0	46
	chr7	45082011	0	1.0	46
	chr7	45593490	0	1.0	46
	chr7	49370045	0	1.0	46
	chr7	50766603	0	1.0	46
	chr7	51823972	0	1.0	39
	chr7	62816038	0	1.0	46
	chr7	64026535	0	1.0	46
	chr7	69283551	1	1.0	46
	chr7	69668515	1	1.0	46
	chr7	72215090	0	1.0	46
	chr7	72646880	1	1.0	46
	chr7	77099932	1	1.0	46
	chr7	77449067	0	1.0	46
	chr7	85551813	0	1.0	46
	chr7	85773629	1	1.0	46
	chr7	86175798	1	1.0	46
	chr7	96082074	0	1.0	46
	chr7	96630732	1	1.0	46
	chr7	99312521	1	1.0	46
	chr7	120668379	1	1.0	46
	chr7	122676466	0	1.0	46
	chr7	123982482	1	1.0	46
	chr7	127627532	0	1.0	46
	chr7	133288113	1	1.0	46
	chr7	139061948	1	1.0	46
	chr7	139938384	1	1.0	46
	chr7	142307263	0	1.0	46
	chr7	142596464	1	1.0	46
	chr7	143143424	0	1.0	46
	chr7	146975529	0	1.0	46
	chr7	148390894	1	1.0	46
	chr7	148525677	1	1.0	46
	chr7	150734283	0	1.0	46
	chr7	157405252	0	1.0	46
	chr7	158807675	0	1.0	46
