	chr1	2759579	0	1.0	46
	chr1	5760569	0	1.0	40
	chr1	16727221	0	1.0	46
	chr1	18541999	0	1.0	46
	chr1	19955850	0	1.0	46
	chr1	26050036	1	1.0	46
	chr1	31174435	0	1.0	46
	chr1	32394017	0	1.0	46
	chr1	32502506	1	1.0	46
	chr1	32975210	0	1.0	46
	chr1	37170354	1	1.0	46
	chr1	39032078	0	1.0	43
	chr1	47031223	1	1.0	46
	chr1	47595221	0	1.0	46
	chr1	49851426	0	1.0	46
	chr1	53716398	0	1.0	46
	chr1	61163718	0	1.0	46
	chr1	61843971	0	1.0	46
	chr1	68246785	0	1.0	46
	chr1	68772867	1	1.0	46
	chr1	69944644	1	1.0	46
	chr1	73121514	0	1.0	46
	chr1	93618410	0	1.0	46
	chr1	94601854	1	1.0	46
	chr1	99243806	0	1.0	46
	chr1	99549186	0	1.0	46
	chr1	107011752	0	1.0	46
	chr1	111985857	0	1.0	46
	chr1	143256186	1	1.0	46
	chr1	147568902	0	1.0	46
	chr1	150390858	1	1.0	46
	chr1	154888395	1	1.0	46
	chr1	157514276	1	1.0	46
	chr1	158753348	1	1.0	46
	chr1	159470159	1	1.0	46
	chr1	167812196	1	1.0	30
	chr1	168656730	1	1.0	46
	chr1	171134824	0	1.0	46
	chr1	172446801	1	1.0	44
	chr1	172544597	0	1.0	40
	chr1	174665061	0	1.0	46
	chr1	176354553	1	1.0	46
	chr1	178495329	0	1.0	46
	chr1	183701261	0	1.0	46
	chr1	184474919	1	1.0	46
	chr1	188172180	1	1.0	46
	chr1	189417025	0	1.0	46
	chr1	192861962	0	1.0	46
	chr1	196536888	1	1.0	46
	chr1	198510866	1	1.0	46
	chr1	202740884	1	1.0	46
	chr1	206668500	0	1.0	46
	chr1	206730548	1	1.0	46
	chr1	206927696	0	1.0	44
	chr1	207305917	0	1.0	46
	chr1	209271382	0	1.0	46
	chr1	211913342	0	1.0	46
	chr1	211931578	0	1.0	46
	chr1	214326621	0	1.0	46
	chr1	214723218	1	1.0	40
	chr1	215512657	0	1.0	46
	chr1	216670675	0	1.0	46
	chr1	222041141	0	1.0	46
	chr1	225012439	1	1.0	45
	chr1	225649411	0	1.0	46
	chr1	228191738	0	1.0	46
	chr1	231982690	1	1.0	46
	chr1	235770795	0	1.0	46
	chr1	241590413	0	1.0	46
	chr1	244125683	0	1.0	46
	chr1	244688573	0	1.0	46
